"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Enterprise size","Same product line as highest selling product","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824238","1.46.1.1","50.5","B","","","1"
"2012","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824239","1.46.2.1","48.5","E","","","1"
"2012","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824240","1.46.3.1","53.1","E","","","1"
"2012","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824241","1.46.4.1","56.9","B","","","1"
"2012","Canada","2016A000011124","Plastic product manufacturing except motor vehicle plastic parts manufacturing","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824242","1.47.1.1","50.7","E","","","1"
"2012","Canada","2016A000011124","Plastic product manufacturing except motor vehicle plastic parts manufacturing","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824243","1.47.2.1","47.8","E","","","1"
"2012","Canada","2016A000011124","Plastic product manufacturing except motor vehicle plastic parts manufacturing","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824244","1.47.3.1","54.8","E","","","1"
"2012","Canada","2016A000011124","Plastic product manufacturing except motor vehicle plastic parts manufacturing","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824245","1.47.4.1","60.2","B","","","1"
"2012","Canada","2016A000011124","Motor vehicle plastic parts manufacturing [326193]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824246","1.48.1.1","62.6","E","","","1"
"2012","Canada","2016A000011124","Motor vehicle plastic parts manufacturing [326193]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824247","1.48.2.1","","x","","","1"
"2012","Canada","2016A000011124","Motor vehicle plastic parts manufacturing [326193]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824248","1.48.3.1","","x","","","1"
"2012","Canada","2016A000011124","Motor vehicle plastic parts manufacturing [326193]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824249","1.48.4.1","","x","","","1"
"2012","Canada","2016A000011124","Rubber product manufacturing [3262]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824250","1.49.1.1","44.8","E","","","1"
"2012","Canada","2016A000011124","Rubber product manufacturing [3262]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824251","1.49.2.1","45.2","E","","","1"
"2012","Canada","2016A000011124","Rubber product manufacturing [3262]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824252","1.49.3.1","","x","","","1"
"2012","Canada","2016A000011124","Rubber product manufacturing [3262]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824253","1.49.4.1","50.0","E","","","1"
"2012","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824254","1.50.1.1","56.8","E","","","1"
"2012","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824255","1.50.2.1","60.5","E","","","1"
"2012","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824256","1.50.3.1","38.1","E","","","1"
"2012","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824257","1.50.4.1","","x","","","1"
"2012","Canada","2016A000011124","Primary metal manufacturing [331]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824258","1.51.1.1","65.1","B","","","1"
"2012","Canada","2016A000011124","Primary metal manufacturing [331]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824259","1.51.2.1","67.0","E","","","1"
"2012","Canada","2016A000011124","Primary metal manufacturing [331]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824260","1.51.3.1","","x","","","1"
"2012","Canada","2016A000011124","Primary metal manufacturing [331]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824261","1.51.4.1","","F","","","1"
"2012","Canada","2016A000011124","Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824262","1.52.1.1","56.9","E","","","1"
"2012","Canada","2016A000011124","Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824263","1.52.2.1","","F","","","1"
"2012","Canada","2016A000011124","Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824264","1.52.3.1","","x","","","1"
"2012","Canada","2016A000011124","Iron and steel mills and ferro-alloy manufacturing \ Steel product manufacturing from purchased steel \ Non-ferrous metal (except aluminum) production and processing","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824265","1.52.4.1","","x","","","1"
"2012","Canada","2016A000011124","Alumina and aluminum production and processing [3313]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824266","1.53.1.1","37.9","E","","","1"
"2012","Canada","2016A000011124","Alumina and aluminum production and processing [3313]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824267","1.53.2.1","37.9","E","","","1"
"2012","Canada","2016A000011124","Alumina and aluminum production and processing [3313]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824268","1.53.3.1","","..","","","1"
"2012","Canada","2016A000011124","Alumina and aluminum production and processing [3313]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824269","1.53.4.1","","..","","","1"
"2012","Canada","2016A000011124","Ferrous metal foundries [33151]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824270","1.54.1.1","88.9","B","","","1"
"2012","Canada","2016A000011124","Ferrous metal foundries [33151]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824271","1.54.2.1","","x","","","1"
"2012","Canada","2016A000011124","Ferrous metal foundries [33151]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824272","1.54.3.1","","..","","","1"
"2012","Canada","2016A000011124","Ferrous metal foundries [33151]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824273","1.54.4.1","","x","","","1"
"2012","Canada","2016A000011124","Non-ferrous metal foundries [33152]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824274","1.55.1.1","","x","","","1"
"2012","Canada","2016A000011124","Non-ferrous metal foundries [33152]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824275","1.55.2.1","","x","","","1"
"2012","Canada","2016A000011124","Non-ferrous metal foundries [33152]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824276","1.55.3.1","","x","","","1"
"2012","Canada","2016A000011124","Non-ferrous metal foundries [33152]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824277","1.55.4.1","","x","","","1"
"2012","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824278","1.56.1.1","59.9","B","","","1"
"2012","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824279","1.56.2.1","61.2","E","","","1"
"2012","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824280","1.56.3.1","52.7","E","","","1"
"2012","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824281","1.56.4.1","34.8","E","","","1"
"2012","Canada","2016A000011124","Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824282","1.57.1.1","57.5","E","","","1"
"2012","Canada","2016A000011124","Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824283","1.57.2.1","61.9","E","","","1"
"2012","Canada","2016A000011124","Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824284","1.57.3.1","","F","","","1"
"2012","Canada","2016A000011124","Forging and stamping \ Cutlery and hand tool manufacturing \ Hardware manufacturing \ Spring and wire product manufacturing \ Other fabricated metal product manufacturing","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824285","1.57.4.1","37.5","E","","","1"
"2012","Canada","2016A000011124","Architectural and structural metals manufacturing [3323]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824286","1.58.1.1","64.7","E","","","1"
"2012","Canada","2016A000011124","Architectural and structural metals manufacturing [3323]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824287","1.58.2.1","64.8","E","","","1"
"2012","Canada","2016A000011124","Architectural and structural metals manufacturing [3323]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824288","1.58.3.1","67.8","E","","","1"
"2012","Canada","2016A000011124","Architectural and structural metals manufacturing [3323]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824289","1.58.4.1","","x","","","1"
"2012","Canada","2016A000011124","Boiler, tank and shipping container manufacturing [3324]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824290","1.59.1.1","46.8","E","","","1"
"2012","Canada","2016A000011124","Boiler, tank and shipping container manufacturing [3324]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824291","1.59.2.1","","F","","","1"
"2012","Canada","2016A000011124","Boiler, tank and shipping container manufacturing [3324]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824292","1.59.3.1","","x","","","1"
"2012","Canada","2016A000011124","Boiler, tank and shipping container manufacturing [3324]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824293","1.59.4.1","","..","","","1"
"2012","Canada","2016A000011124","Machine shops, turned product, and screw, nut and bolt manufacturing [3327]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824294","1.60.1.1","56.3","E","","","1"
"2012","Canada","2016A000011124","Machine shops, turned product, and screw, nut and bolt manufacturing [3327]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824295","1.60.2.1","57.2","E","","","1"
"2012","Canada","2016A000011124","Machine shops, turned product, and screw, nut and bolt manufacturing [3327]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824296","1.60.3.1","","x","","","1"
"2012","Canada","2016A000011124","Machine shops, turned product, and screw, nut and bolt manufacturing [3327]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824297","1.60.4.1","","x","","","1"
"2012","Canada","2016A000011124","Coating, engraving, heat treating and allied activities [3328]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824298","1.61.1.1","62.7","E","","","1"
"2012","Canada","2016A000011124","Coating, engraving, heat treating and allied activities [3328]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824299","1.61.2.1","63.3","E","","","1"
"2012","Canada","2016A000011124","Coating, engraving, heat treating and allied activities [3328]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824300","1.61.3.1","","x","","","1"
"2012","Canada","2016A000011124","Coating, engraving, heat treating and allied activities [3328]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824301","1.61.4.1","","x","","","1"
"2012","Canada","2016A000011124","Machinery manufacturing [333]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824302","1.62.1.1","56.7","B","","","1"
"2012","Canada","2016A000011124","Machinery manufacturing [333]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824303","1.62.2.1","61.7","E","","","1"
"2012","Canada","2016A000011124","Machinery manufacturing [333]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824304","1.62.3.1","29.4","E","","","1"
"2012","Canada","2016A000011124","Machinery manufacturing [333]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824305","1.62.4.1","62.6","E","","","1"
"2012","Canada","2016A000011124","Selected machinery manufacturing subsectors","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824306","1.63.1.1","52.1","E","","","1"
"2012","Canada","2016A000011124","Selected machinery manufacturing subsectors","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824307","1.63.2.1","56.2","E","","","1"
"2012","Canada","2016A000011124","Selected machinery manufacturing subsectors","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824308","1.63.3.1","22.7","E","","","1"
"2012","Canada","2016A000011124","Selected machinery manufacturing subsectors","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824309","1.63.4.1","61.5","E","","","1"
"2012","Canada","2016A000011124","Mining and oil and gas field machinery manufacturing [33313]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824310","1.64.1.1","64.5","E","","","1"
"2012","Canada","2016A000011124","Mining and oil and gas field machinery manufacturing [33313]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824311","1.64.2.1","79.7","E","","","1"
"2012","Canada","2016A000011124","Mining and oil and gas field machinery manufacturing [33313]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824312","1.64.3.1","","x","","","1"
"2012","Canada","2016A000011124","Mining and oil and gas field machinery manufacturing [33313]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824313","1.64.4.1","","x","","","1"
"2012","Canada","2016A000011124","Sawmill and woodworking machinery manufacturing [33321]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824314","1.65.1.1","79.9","E","","","1"
"2012","Canada","2016A000011124","Sawmill and woodworking machinery manufacturing [33321]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824315","1.65.2.1","","x","","","1"
"2012","Canada","2016A000011124","Sawmill and woodworking machinery manufacturing [33321]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824316","1.65.3.1","","x","","","1"
"2012","Canada","2016A000011124","Sawmill and woodworking machinery manufacturing [33321]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824317","1.65.4.1","","..","","","1"
"2012","Canada","2016A000011124","Rubber and plastics industry machinery manufacturing [33322]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824318","1.66.1.1","50.2","B","","","1"
"2012","Canada","2016A000011124","Rubber and plastics industry machinery manufacturing [33322]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824319","1.66.2.1","54.8","B","","","1"
"2012","Canada","2016A000011124","Rubber and plastics industry machinery manufacturing [33322]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824320","1.66.3.1","","x","","","1"
"2012","Canada","2016A000011124","Rubber and plastics industry machinery manufacturing [33322]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824321","1.66.4.1","","..","","","1"
"2012","Canada","2016A000011124","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing [3334]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824322","1.67.1.1","33.6","B","","","1"
"2012","Canada","2016A000011124","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing [3334]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824323","1.67.2.1","36.0","E","","","1"
"2012","Canada","2016A000011124","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing [3334]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824324","1.67.3.1","","x","","","1"
"2012","Canada","2016A000011124","Ventilation, heating, air-conditioning, and commercial refrigeration equipment manufacturing [3334]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824325","1.67.4.1","","x","","","1"
"2012","Canada","2016A000011124","Metalworking machinery manufacturing [3335]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824326","1.68.1.1","81.4","E","","","1"
"2012","Canada","2016A000011124","Metalworking machinery manufacturing [3335]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824327","1.68.2.1","84.8","E","","","1"
"2012","Canada","2016A000011124","Metalworking machinery manufacturing [3335]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824328","1.68.3.1","","x","","","1"
"2012","Canada","2016A000011124","Metalworking machinery manufacturing [3335]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824329","1.68.4.1","","..","","","1"
"2012","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824330","1.69.1.1","64.9","B","","","1"
"2012","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824331","1.69.2.1","67.1","B","","","1"
"2012","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824332","1.69.3.1","69.3","B","","","1"
"2012","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824333","1.69.4.1","35.1","E","","","1"
"2012","Canada","2016A000011124","Computer and peripheral equipment manufacturing [3341]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824334","1.70.1.1","72.0","B","","","1"
"2012","Canada","2016A000011124","Computer and peripheral equipment manufacturing [3341]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824335","1.70.2.1","80.5","B","","","1"
"2012","Canada","2016A000011124","Computer and peripheral equipment manufacturing [3341]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824336","1.70.3.1","","x","","","1"
"2012","Canada","2016A000011124","Computer and peripheral equipment manufacturing [3341]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824337","1.70.4.1","","x","","","1"
"2012","Canada","2016A000011124","Communications equipment manufacturing [3342]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824338","1.71.1.1","41.3","B","","","1"
"2012","Canada","2016A000011124","Communications equipment manufacturing [3342]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824339","1.71.2.1","47.2","E","","","1"
"2012","Canada","2016A000011124","Communications equipment manufacturing [3342]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824340","1.71.3.1","42.8","E","","","1"
"2012","Canada","2016A000011124","Communications equipment manufacturing [3342]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824341","1.71.4.1","","x","","","1"
"2012","Canada","2016A000011124","Telephone apparatus manufacturing [33421]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824342","1.72.1.1","59.0","E","","","1"
"2012","Canada","2016A000011124","Telephone apparatus manufacturing [33421]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824343","1.72.2.1","66.7","E","","","1"
"2012","Canada","2016A000011124","Telephone apparatus manufacturing [33421]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824344","1.72.3.1","","x","","","1"
"2012","Canada","2016A000011124","Telephone apparatus manufacturing [33421]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824345","1.72.4.1","","..","","","1"
"2012","Canada","2016A000011124","Radio and television broadcasting and wireless communications equipment manufacturing [33422]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824346","1.73.1.1","52.0","B","","","1"
"2012","Canada","2016A000011124","Radio and television broadcasting and wireless communications equipment manufacturing [33422]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824347","1.73.2.1","63.5","E","","","1"
"2012","Canada","2016A000011124","Radio and television broadcasting and wireless communications equipment manufacturing [33422]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824348","1.73.3.1","62.9","E","","","1"
"2012","Canada","2016A000011124","Radio and television broadcasting and wireless communications equipment manufacturing [33422]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824349","1.73.4.1","","x","","","1"
"2012","Canada","2016A000011124","Semiconductor and other electronic component manufacturing [3344]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824350","1.74.1.1","60.1","E","","","1"
"2012","Canada","2016A000011124","Semiconductor and other electronic component manufacturing [3344]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824351","1.74.2.1","56.0","E","","","1"
"2012","Canada","2016A000011124","Semiconductor and other electronic component manufacturing [3344]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824352","1.74.3.1","100.0","A","","","1"
"2012","Canada","2016A000011124","Semiconductor and other electronic component manufacturing [3344]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824353","1.74.4.1","","x","","","1"
"2012","Canada","2016A000011124","Navigational, measuring, medical and control instruments manufacturing [3345]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824354","1.75.1.1","74.9","B","","","1"
"2012","Canada","2016A000011124","Navigational, measuring, medical and control instruments manufacturing [3345]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824355","1.75.2.1","73.8","E","","","1"
"2012","Canada","2016A000011124","Navigational, measuring, medical and control instruments manufacturing [3345]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824356","1.75.3.1","89.7","B","","","1"
"2012","Canada","2016A000011124","Navigational, measuring, medical and control instruments manufacturing [3345]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824357","1.75.4.1","","x","","","1"
"2012","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824358","1.76.1.1","49.8","B","","","1"
"2012","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824359","1.76.2.1","42.9","B","","","1"
"2012","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824360","1.76.3.1","67.2","B","","","1"
"2012","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824361","1.76.4.1","75.6","E","","","1"
"2012","Canada","2016A000011124","Electric lighting equipment manufacturing [3351]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824362","1.77.1.1","60.5","E","","","1"
"2012","Canada","2016A000011124","Electric lighting equipment manufacturing [3351]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824363","1.77.2.1","57.6","E","","","1"
"2012","Canada","2016A000011124","Electric lighting equipment manufacturing [3351]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824364","1.77.3.1","","x","","","1"
"2012","Canada","2016A000011124","Electric lighting equipment manufacturing [3351]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824365","1.77.4.1","","..","","","1"
"2012","Canada","2016A000011124","Household appliance manufacturing [3352]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824366","1.78.1.1","58.0","E","","","1"
"2012","Canada","2016A000011124","Household appliance manufacturing [3352]","Small enterprises (20 to 99 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824367","1.78.2.1","62.3","E","","","1"
"2012","Canada","2016A000011124","Household appliance manufacturing [3352]","Medium-sized enterprises (100 to 249 employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824368","1.78.3.1","","x","","","1"
"2012","Canada","2016A000011124","Household appliance manufacturing [3352]","Large enterprises (250 and more employees)","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824369","1.78.4.1","","..","","","1"
"2012","Canada","2016A000011124","Electrical equipment manufacturing [3353]","Total enterprises","Most innovative product in same product line as highest selling product","Percent","239","units ","0","v86824370","1.79.1.1","37.8","E","","","1"
